"STATION","NAME","DATE","TMAX"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-06","48"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-07","55"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-08","52"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-09","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-10","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-11","46"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-12","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-13","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-14","52"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-15","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-16","48"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-17","44"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-18","43"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-19","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-20","56"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-21","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-22","41"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-23","38"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-24","39"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-25","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-26","43"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-27","44"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-28","41"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-29","39"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-11-30","44"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-01","49"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-02","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-03","49"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-04","51"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-05","57"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-06","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-07","37"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-08","36"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-09","30"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-10","38"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-11","42"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-12","43"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-13","41"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-14","42"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-15","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-16","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-17","51"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-18","55"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-19","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-20","44"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-21","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-22","56"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-23","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-24","46"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-25","37"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-26","36"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-27","38"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-28","36"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-29","48"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-30","48"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2017-12-31","44"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-01","43"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-02","46"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-03","42"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-04","42"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-05","40"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-06","35"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-07","39"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-08","40"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-09","40"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-10","43"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-11","46"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-12","44"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-13","49"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-14","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-15","36"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-16","39"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-17","41"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-18","40"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-19","39"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-20","43"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-21","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-22","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-23","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-24","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-25","48"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-26","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-27","55"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-28","46"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-29","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-30","39"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-01-31","46"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-01","46"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-02","39"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-03","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-04","38"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-05","39"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-06","43"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-07","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-08","44"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-09","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-10","40"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-11","41"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-12","42"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-13","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-14","43"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-15","46"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-16","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-17","44"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-18","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-19","51"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-20","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-21","46"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-22","44"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-23","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-24","43"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-25","40"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-26","38"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-27","31"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-02-28","34"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-01","35"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-02","36"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-03","39"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-04","40"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-05","39"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-06","46"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-07","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-08","49"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-09","41"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-10","47"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-11","44"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-12","46"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-13","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-14","43"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-15","41"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-16","36"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-17","38"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-18","42"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-19","49"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-20","49"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-21","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-22","52"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-23","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-24","52"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-25","49"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-26","51"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-27","49"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-28","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-29","42"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-30","40"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-03-31","44"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-01","41"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-02","40"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-03","42"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-04","51"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-05","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-06","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-07","56"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-08","51"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-09","43"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-10","45"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-11","44"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-12","50"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-13","57"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-14","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-15","58"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-16","61"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-17","66"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-18","69"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-19","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-20","61"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-21","58"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-22","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-23","56"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-24","55"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-25","56"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-26","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-27","51"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-28","51"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-29","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-04-30","57"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-01","55"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-02","56"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-03","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-04","69"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-05","72"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-06","71"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-07","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-08","55"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-09","58"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-10","59"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-11","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-12","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-13","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-14","69"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-15","56"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-16","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-17","66"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-18","71"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-19","68"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-20","68"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-21","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-22","53"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-23","56"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-24","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-25","58"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-26","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-27","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-28","59"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-29","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-30","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-05-31","68"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-01","71"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-02","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-03","56"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-04","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-05","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-06","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-07","59"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-08","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-09","70"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-10","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-11","66"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-12","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-13","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-14","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-15","61"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-16","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-17","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-18","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-19","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-20","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-21","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-22","66"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-23","74"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-24","79"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-25","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-26","69"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-27","78"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-28","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-29","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-06-30","66"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-01","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-02","68"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-03","71"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-04","74"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-05","73"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-06","76"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-07","76"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-08","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-09","68"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-10","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-11","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-12","69"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-13","77"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-14","74"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-15","72"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-16","69"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-17","70"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-18","75"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-19","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-20","72"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-21","71"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-22","76"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-23","70"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-24","75"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-25","81"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-26","82"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-27","70"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-28","66"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-29","69"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-30","68"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-07-31","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-01","76"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-02","71"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-03","71"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-04","70"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-05","73"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-06","66"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-07","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-08","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-09","66"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-10","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-11","58"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-12","61"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-13","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-14","72"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-15","66"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-16","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-17","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-18","58"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-19","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-20","71"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-21","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-22","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-23","61"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-24","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-25","58"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-26","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-27","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-28","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-29","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-30","69"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-08-31","67"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-09-01","72"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-09-02","54"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-09-03","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-09-04","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-09-05","59"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-09-06","63"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-09-07","64"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-09-08","65"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-09-09","61"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-09-10","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-09-11","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-09-12","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-09-13","60"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-09-14","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-09-15","62"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-09-16","66"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-09-17","66"
"UKE00105888","EDINBURGH ROYAL BOTANIC GARDE, UK","2018-09-18","64"
